customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region
ECO-00877,28,Female,UAE,25304,2164,14,154.57,Fashion,Paid Ads,Debit Card,Desktop,Loyal,5.0,43,0,2475,0.279,0.277,0,284,122.0,2,0.462,0.1,2,1,0,1,Middle East
ECO-00878,33,Non-binary,South Korea,21171,1240,7,177.14,Fashion,Social Media,Credit Card,Mobile,Hibernating,4.0,76,0,5292,0.256,0.083,5,2269,40.0,10,0.834,0.359,2,5,1,1,Asia Pacific
ECO-00879,46,Female,USA,47848,5340,8,667.5,Toys & Games,Direct,Credit Card,Mobile,At-Risk,4.0,81,0,9555,0.296,0.074,1,608,30.0,5,0.528,0.247,4,7,0,0,North America
ECO-00880,46,Female,Brazil,40751,2871,11,261.0,Electronics,Email,Credit Card,Desktop,Lost,4.0,16,0,13153,0.382,0.028,5,269,30.0,7,0.491,0.045,3,6,0,1,Latin America
ECO-00881,35,Male,Canada,34428,880,5,176.0,Toys & Games,Organic Search,Buy Now Pay Later,Desktop,Loyal,4.0,207,0,12514,0.309,0.075,1,1362,79.0,8,0.332,0.19,2,4,0,1,North America
ECO-00882,50,Male,South Korea,16316,1328,7,189.71,Sports & Fitness,Email,Buy Now Pay Later,Desktop,Lost,2.0,235,1,353,0.218,0.061,1,1308,30.0,3,0.44,0.71,5,7,0,0,Asia Pacific
ECO-00883,33,Male,UK,16432,1407,13,108.23,Food & Gourmet,Referral,Credit Card,Desktop,At-Risk,4.0,44,0,1081,0.087,0.08,4,246,36.0,3,0.423,0.306,1,2,1,0,Europe
ECO-00884,58,Male,India,39104,1846,12,153.83,Fashion,Social Media,Buy Now Pay Later,Mobile,Hibernating,4.0,77,0,14751,0.472,0.068,1,602,68.0,10,0.471,0.449,3,3,0,0,Asia Pacific
ECO-00885,49,Female,UAE,66904,2748,7,392.57,Sports & Fitness,Organic Search,Debit Card,Tablet,Lost,1.0,17,0,6586,0.462,0.233,0,2307,30.0,2,0.489,0.548,4,5,0,0,Middle East
ECO-00886,29,Female,South Korea,26988,798,4,199.5,Fashion,Organic Search,Buy Now Pay Later,Mobile,Lost,5.0,140,1,14653,0.411,0.214,2,2166,60.0,7,0.337,0.465,1,5,1,0,Asia Pacific
ECO-00887,27,Male,India,90244,5643,8,705.38,Food & Gourmet,Email,Wallet,Mobile,New Customer,4.0,42,0,14227,0.367,0.029,2,555,30.0,2,0.55,0.547,1,6,0,1,Asia Pacific
ECO-00888,31,Female,South Korea,110573,3589,9,398.78,Electronics,Organic Search,Credit Card,Desktop,At-Risk,5.0,15,0,10398,0.474,0.075,2,1047,37.0,7,0.491,0.329,3,7,1,1,Asia Pacific
ECO-00889,45,Male,UAE,58069,6511,15,434.07,Books & Media,Organic Search,UPI,Desktop,Hibernating,4.0,28,1,4802,0.153,0.185,3,1815,94.0,2,0.743,0.188,5,4,0,0,Middle East
ECO-00890,25,Male,USA,16402,1416,6,236.0,Food & Gourmet,Paid Ads,Credit Card,Mobile,Champion,4.0,158,1,12969,0.36,0.062,2,1634,30.0,6,0.249,0.473,2,7,0,1,North America
ECO-00891,40,Female,Canada,39103,1508,5,301.6,Food & Gourmet,Organic Search,Credit Card,Desktop,Lost,5.0,11,0,2272,0.437,0.293,2,1381,30.0,7,0.71,0.479,2,1,0,0,North America
ECO-00892,37,Female,France,136817,11113,9,1234.78,Toys & Games,Social Media,UPI,Desktop,Potential Loyalist,4.0,0,1,853,0.425,0.088,0,1206,38.0,5,0.223,0.324,1,1,1,1,Europe
ECO-00893,48,Male,UAE,20323,702,9,78.0,Home & Garden,Organic Search,Buy Now Pay Later,Mobile,At-Risk,4.0,151,0,900,0.113,0.247,2,648,30.0,6,0.426,0.527,3,5,1,0,Middle East
ECO-00894,23,Male,UK,56027,5160,10,516.0,Food & Gourmet,Organic Search,Debit Card,Mobile,New Customer,2.0,65,1,7541,0.049,0.175,3,2212,30.0,7,0.209,0.607,1,6,1,1,Europe
ECO-00895,30,Male,Japan,18828,544,11,49.45,Electronics,Social Media,Debit Card,Mobile,New Customer,3.0,21,0,7424,0.462,0.228,1,1029,30.0,11,0.098,0.278,2,4,1,0,Asia Pacific
ECO-00896,25,Male,USA,52812,3835,10,383.5,Sports & Fitness,Organic Search,UPI,Tablet,Champion,5.0,11,0,7315,0.209,0.078,1,1544,30.0,5,0.65,0.83,0,4,1,0,North America
ECO-00897,46,Male,Japan,82108,4777,8,597.12,Food & Gourmet,Organic Search,UPI,Mobile,New Customer,3.0,2,0,5965,0.097,0.035,2,1807,30.0,3,0.506,0.624,1,0,1,0,Asia Pacific
ECO-00898,56,Male,Brazil,26660,2444,11,222.18,Beauty & Care,Organic Search,UPI,Mobile,Loyal,5.0,74,1,6540,0.425,0.219,1,1564,30.0,7,0.368,0.313,2,2,1,0,Latin America
ECO-00899,41,Male,USA,23355,2599,9,288.78,Sports & Fitness,Paid Ads,Crypto,Mobile,Loyal,4.0,15,0,105,0.317,0.038,3,713,30.0,10,0.344,0.204,2,0,0,0,North America
ECO-00900,43,Female,Canada,32729,2761,12,230.08,Food & Gourmet,Organic Search,Credit Card,Tablet,Loyal,5.0,9,0,5896,0.398,0.017,0,1962,30.0,5,0.497,0.066,3,1,0,1,North America
ECO-00901,26,Female,USA,36639,1141,10,114.1,Electronics,Organic Search,UPI,Desktop,Loyal,5.0,80,0,7129,0.226,0.141,0,1826,30.0,7,0.506,0.24,1,6,1,1,North America
ECO-00902,47,Male,Germany,33843,2229,5,445.8,Fashion,Referral,Debit Card,Mobile,Champion,4.0,89,0,9774,0.492,0.119,2,1666,49.0,10,0.358,0.442,1,4,1,1,Europe
ECO-00903,24,Female,Australia,136487,8009,6,1334.83,Electronics,Organic Search,Debit Card,Mobile,Hibernating,2.0,41,0,8474,0.269,0.207,3,1424,65.0,4,0.62,0.72,2,2,1,0,Asia Pacific
ECO-00904,34,Male,France,41807,3468,11,315.27,Sports & Fitness,Referral,Wallet,Mobile,Champion,3.0,87,0,5159,0.308,0.368,2,1183,30.0,1,0.654,0.132,1,2,1,1,Europe
ECO-00905,26,Male,Australia,39760,4373,12,364.42,Toys & Games,Social Media,UPI,Mobile,Potential Loyalist,4.0,4,0,12062,0.15,0.38,4,972,40.0,5,0.531,0.486,2,5,1,1,Asia Pacific
ECO-00906,30,Male,Australia,19903,1528,10,152.8,Books & Media,Organic Search,Buy Now Pay Later,Mobile,Lost,4.0,53,0,6215,0.24,0.158,1,1485,30.0,8,0.53,0.172,3,7,0,0,Asia Pacific
ECO-00907,40,Male,France,23132,2689,7,384.14,Beauty & Care,Organic Search,Wallet,Mobile,New Customer,4.0,92,1,10973,0.419,0.295,1,1112,30.0,4,0.816,0.157,0,4,1,1,Europe
ECO-00908,49,Female,UAE,39408,3824,12,318.67,Fashion,Paid Ads,UPI,Mobile,At-Risk,2.0,66,0,3477,0.319,0.049,1,594,30.0,9,0.216,0.306,1,8,1,0,Middle East
ECO-00909,21,Female,South Korea,14765,1352,9,150.22,Beauty & Care,Email,Buy Now Pay Later,Mobile,Potential Loyalist,4.0,19,0,6843,0.085,0.2,2,458,30.0,7,0.451,0.676,0,7,1,1,Asia Pacific
ECO-00910,25,Female,Japan,68052,3131,9,347.89,Toys & Games,Social Media,Credit Card,Desktop,Hibernating,4.0,31,1,8944,0.389,0.056,1,81,55.0,7,0.594,0.371,0,3,1,1,Asia Pacific
ECO-00911,36,Female,Germany,60095,2885,10,288.5,Sports & Fitness,Organic Search,UPI,Mobile,Lost,3.0,5,1,5450,0.38,0.111,4,2003,30.0,13,0.461,0.659,3,4,1,0,Europe
ECO-00912,33,Male,Brazil,46994,3070,9,341.11,Food & Gourmet,Organic Search,UPI,Mobile,Potential Loyalist,4.0,4,0,13636,0.253,0.056,2,1632,30.0,7,0.114,0.248,2,3,0,0,Latin America
ECO-00913,37,Male,Mexico,57785,2755,5,551.0,Beauty & Care,Email,Credit Card,Desktop,At-Risk,3.0,27,0,4410,0.297,0.012,2,1038,40.0,4,0.488,0.341,1,6,1,0,Latin America
ECO-00914,26,Female,Mexico,22442,1103,6,183.83,Toys & Games,Paid Ads,Wallet,Mobile,New Customer,5.0,35,0,8371,0.147,0.116,3,1193,30.0,6,0.57,0.52,5,3,0,0,Latin America
ECO-00915,27,Male,Germany,43220,3281,8,410.12,Sports & Fitness,Organic Search,Credit Card,Desktop,Champion,4.0,97,0,12374,0.484,0.152,3,130,202.0,6,0.243,0.759,2,5,1,1,Europe
ECO-00916,22,Female,Mexico,14294,628,5,125.6,Sports & Fitness,Referral,Debit Card,Mobile,Champion,3.0,15,0,588,0.34,0.114,0,234,30.0,5,0.478,0.341,0,6,1,0,Latin America
ECO-00917,38,Female,South Korea,37124,2126,7,303.71,Books & Media,Direct,Credit Card,Smart TV,Loyal,5.0,42,0,32,0.174,0.159,2,263,30.0,6,0.21,0.432,6,3,1,0,Asia Pacific
ECO-00918,27,Female,UAE,25400,1751,9,194.56,Electronics,Paid Ads,Credit Card,Mobile,Champion,5.0,11,0,1318,0.341,0.048,2,888,30.0,8,0.131,0.16,4,4,1,1,Middle East
ECO-00919,41,Male,Japan,77370,6082,6,1013.67,Books & Media,Direct,Crypto,Mobile,At-Risk,4.0,128,0,14463,0.253,0.044,3,757,30.0,9,0.586,0.687,3,2,0,0,Asia Pacific
ECO-00920,41,Non-binary,Australia,65082,4415,9,490.56,Toys & Games,Paid Ads,Debit Card,Desktop,New Customer,4.0,101,0,9997,0.011,0.161,1,1290,38.0,3,0.434,0.722,3,4,1,0,Asia Pacific
ECO-00921,36,Male,India,48129,3736,14,266.86,Books & Media,Email,Credit Card,Desktop,At-Risk,4.0,43,0,11034,0.461,0.021,1,1895,52.0,6,0.138,0.38,2,5,1,1,Asia Pacific
ECO-00922,47,Female,Japan,55774,6539,8,817.38,Toys & Games,Organic Search,Credit Card,Mobile,Loyal,4.0,72,0,9979,0.158,0.117,1,604,30.0,7,0.346,0.551,1,5,0,0,Asia Pacific
ECO-00923,42,Male,USA,34512,1465,9,162.78,Toys & Games,Referral,UPI,Smart TV,Potential Loyalist,3.0,31,0,7335,0.228,0.08,2,2493,30.0,7,0.833,0.754,5,1,1,1,North America
ECO-00924,48,Female,Mexico,53472,5401,11,491.0,Fashion,Paid Ads,Wallet,Mobile,Potential Loyalist,4.0,37,0,12954,0.082,0.148,3,1174,66.0,3,0.153,0.201,2,2,1,1,Latin America
ECO-00925,25,Male,Brazil,94718,9789,13,753.0,Electronics,Social Media,Credit Card,Smart TV,At-Risk,2.0,0,1,2340,0.122,0.4,4,1356,30.0,6,0.449,0.313,4,6,0,1,Latin America
ECO-00926,44,Male,India,49799,5536,9,615.11,Food & Gourmet,Social Media,UPI,Desktop,Lost,4.0,142,0,14950,0.084,0.137,2,880,84.0,5,0.47,0.793,6,4,1,0,Asia Pacific
ECO-00927,37,Male,Canada,57674,2133,10,213.3,Sports & Fitness,Paid Ads,Buy Now Pay Later,Desktop,Potential Loyalist,5.0,152,0,14174,0.22,0.055,1,462,30.0,8,0.35,0.49,2,4,1,1,North America
ECO-00928,32,Male,South Korea,48116,4144,8,518.0,Books & Media,Organic Search,Credit Card,Mobile,Loyal,5.0,9,0,11336,0.2,0.079,4,268,251.0,5,0.358,0.084,4,4,0,0,Asia Pacific
ECO-00929,53,Female,Japan,20782,1302,16,81.38,Books & Media,Social Media,Credit Card,Mobile,Hibernating,3.0,19,0,10600,0.306,0.02,1,205,37.0,7,0.472,0.259,2,4,1,1,Asia Pacific
ECO-00930,25,Non-binary,UK,374724,12000,10,1200.0,Books & Media,Paid Ads,Credit Card,Mobile,New Customer,3.0,86,1,5349,0.229,0.077,1,908,30.0,8,0.211,0.509,1,2,1,1,Europe
ECO-00931,34,Male,Australia,60652,5802,10,580.2,Books & Media,Direct,Credit Card,Mobile,Loyal,4.0,1,0,14997,0.357,0.117,5,1555,113.0,9,0.49,0.393,3,3,0,1,Asia Pacific
ECO-00932,36,Male,South Korea,44470,4240,9,471.11,Fashion,Email,Debit Card,Mobile,Potential Loyalist,5.0,48,0,8891,0.279,0.407,1,1188,136.0,8,0.408,0.209,2,3,1,1,Asia Pacific
ECO-00933,31,Male,Canada,52290,5011,8,626.38,Sports & Fitness,Email,UPI,Smart TV,Hibernating,4.0,44,0,6087,0.63,0.092,0,797,30.0,8,0.537,0.466,1,2,1,0,North America
ECO-00934,42,Female,Australia,24631,3179,14,227.07,Toys & Games,Social Media,Debit Card,Mobile,Lost,3.0,69,0,2916,0.358,0.078,4,2261,172.0,5,0.494,0.666,2,4,0,1,Asia Pacific
ECO-00935,51,Non-binary,Brazil,31748,2013,11,183.0,Books & Media,Social Media,Credit Card,Tablet,Potential Loyalist,4.0,14,0,1659,0.165,0.133,4,1226,55.0,7,0.535,0.688,1,4,0,1,Latin America
ECO-00936,45,Female,Japan,33443,1895,5,379.0,Toys & Games,Referral,Crypto,Desktop,Loyal,5.0,27,0,8461,0.248,0.109,0,1415,30.0,2,0.68,0.391,0,2,0,1,Asia Pacific
ECO-00937,21,Female,France,25157,1822,17,107.18,Food & Gourmet,Organic Search,Debit Card,Tablet,Lost,3.0,40,0,8813,0.52,0.178,1,339,30.0,5,0.273,0.457,3,3,0,1,Europe
ECO-00938,25,Female,Australia,56537,2367,13,182.08,Home & Garden,Direct,Crypto,Tablet,Champion,5.0,32,0,14497,0.188,0.09,2,339,30.0,4,0.675,0.344,1,2,0,0,Asia Pacific
ECO-00939,44,Male,UAE,10791,1182,10,118.2,Home & Garden,Referral,Credit Card,Mobile,New Customer,5.0,87,0,13595,0.657,0.406,1,1910,30.0,3,0.459,0.226,3,3,1,0,Middle East
ECO-00940,23,Female,UAE,28928,1858,10,185.8,Books & Media,Email,Credit Card,Mobile,Hibernating,4.0,19,0,6680,0.018,0.122,1,654,30.0,3,0.284,0.243,0,2,1,1,Middle East
ECO-00941,32,Male,Mexico,27970,1420,7,202.86,Food & Gourmet,Referral,Debit Card,Mobile,Loyal,3.0,10,1,8263,0.144,0.039,1,502,30.0,10,0.311,0.191,2,3,1,0,Latin America
ECO-00942,22,Female,South Korea,44494,2837,9,315.22,Toys & Games,Direct,Debit Card,Desktop,Potential Loyalist,3.0,9,0,5666,0.354,0.127,2,1279,65.0,7,0.507,0.347,1,5,1,1,Asia Pacific
ECO-00943,18,Male,Brazil,60606,6132,9,681.33,Sports & Fitness,Email,Debit Card,Tablet,New Customer,4.0,6,0,7339,0.294,0.199,0,1036,31.0,6,0.377,0.68,2,6,1,0,Latin America
ECO-00944,18,Female,India,17535,1706,6,284.33,Food & Gourmet,Email,Crypto,Mobile,Champion,4.0,18,1,14014,0.146,0.044,1,2469,30.0,3,0.314,0.224,1,5,0,0,Asia Pacific
ECO-00945,26,Male,France,108682,6132,8,766.5,Books & Media,Paid Ads,UPI,Desktop,Loyal,4.0,89,0,9942,0.506,0.179,2,210,48.0,7,0.53,0.411,0,5,1,0,Europe
ECO-00946,41,Female,Japan,26340,1336,6,222.67,Sports & Fitness,Direct,Buy Now Pay Later,Desktop,New Customer,5.0,39,0,2379,0.176,0.275,2,1357,31.0,10,0.475,0.728,1,4,1,0,Asia Pacific
ECO-00947,35,Male,South Korea,32946,1462,6,243.67,Toys & Games,Organic Search,Wallet,Mobile,Lost,5.0,29,0,3856,0.2765,0.027,4,1520,58.0,4,0.475,0.351,2,4,0,0,Asia Pacific
ECO-00948,37,Female,Germany,36454,2865,6,477.5,Toys & Games,Referral,UPI,Desktop,Potential Loyalist,4.0,53,0,12451,0.085,0.202,3,1523,30.0,7,0.184,0.401,2,4,1,0,Europe
ECO-00949,38,Female,Mexico,42240,4554,10,455.4,Food & Gourmet,Paid Ads,Credit Card,Mobile,New Customer,4.0,120,0,4913,0.218,0.025,2,2288,207.0,5,0.368,0.354,2,4,1,0,Latin America
ECO-00950,33,Female,UAE,113677,6057,10,605.7,Toys & Games,Referral,UPI,Smart TV,At-Risk,4.0,1,1,1350,0.524,0.145,2,993,105.0,6,0.198,0.704,3,3,1,0,Middle East
ECO-00951,46,Female,UAE,67349,3966,6,661.0,Electronics,Referral,Credit Card,Mobile,Potential Loyalist,5.0,65,0,343,0.378,0.062,1,1422,30.0,7,0.312,0.047,1,6,1,0,Middle East
ECO-00952,35,Female,Japan,17246,1610,5,322.0,Home & Garden,Social Media,Credit Card,Desktop,Potential Loyalist,5.0,80,0,10142,0.558,0.08,2,1749,30.0,6,0.229,0.273,0,2,0,0,Asia Pacific
ECO-00953,35,Male,UAE,27185,1684,10,168.4,Home & Garden,Paid Ads,Wallet,Mobile,New Customer,5.0,158,0,9284,0.606,0.011,4,2455,90.0,4,0.286,0.328,2,3,1,1,Middle East
ECO-00954,52,Male,Australia,15875,1165,9,129.44,Home & Garden,Organic Search,Buy Now Pay Later,Mobile,Loyal,5.0,25,0,7921,0.47,0.027,1,1581,30.0,3,0.479,0.352,2,7,1,1,Asia Pacific
ECO-00955,30,Female,UK,61550,5358,15,357.2,Home & Garden,Paid Ads,Debit Card,Mobile,At-Risk,4.0,7,0,11006,0.366,0.066,2,959,32.0,6,0.849,0.331,0,1,1,0,Europe
ECO-00956,36,Female,South Korea,48768,3528,14,252.0,Electronics,Social Media,Debit Card,Smart TV,Hibernating,2.0,7,0,1067,0.167,0.071,3,1997,92.0,8,0.584,0.12,3,9,1,1,Asia Pacific
ECO-00957,36,Female,Brazil,76147,8259,15,550.6,Books & Media,Social Media,Wallet,Desktop,Hibernating,4.0,13,0,8148,0.102,0.053,1,633,30.0,12,0.552,0.618,0,3,1,0,Latin America
ECO-00958,48,Male,UK,74467,8514,7,1216.29,Sports & Fitness,Organic Search,Buy Now Pay Later,Smart TV,Potential Loyalist,4.0,44,0,153,0.247,0.025,4,2348,30.0,2,0.251,0.383,2,4,0,1,Europe
ECO-00959,46,Male,UAE,51881,5950,16,371.88,Home & Garden,Referral,Credit Card,Mobile,Loyal,3.0,64,0,9237,0.18,0.144,1,1561,65.0,3,0.583,0.28,4,4,1,0,Middle East
ECO-00960,21,Male,Mexico,80877,7187,10,718.7,Electronics,Paid Ads,Debit Card,Desktop,Hibernating,4.0,204,1,13686,0.401,0.25,5,338,30.0,5,0.416,0.435,3,2,1,1,Latin America
ECO-00961,24,Male,UK,22305,2581,11,234.64,Books & Media,Paid Ads,Credit Card,Desktop,Champion,4.0,109,1,13419,0.556,0.075,1,2013,30.0,9,0.237,0.368,5,3,1,1,Europe
ECO-00962,34,Male,South Korea,91990,9798,7,1399.71,Sports & Fitness,Paid Ads,Debit Card,Desktop,New Customer,5.0,50,1,12242,0.48,0.017,0,1505,107.0,3,0.326,0.397,2,5,1,1,Asia Pacific
ECO-00963,35,Female,South Korea,41821,5316,11,483.27,Beauty & Care,Paid Ads,UPI,Mobile,At-Risk,2.0,67,0,2270,0.499,0.207,1,1038,96.0,2,0.482,0.65,1,3,1,1,Asia Pacific
ECO-00964,54,Male,South Korea,88332,9093,8,1136.62,Books & Media,Organic Search,Credit Card,Smart TV,Potential Loyalist,2.0,88,0,3667,0.36,0.115,0,519,30.0,4,0.313,0.728,2,6,1,1,Asia Pacific
ECO-00965,41,Female,India,16891,549,7,78.43,Home & Garden,Paid Ads,Credit Card,Mobile,At-Risk,5.0,23,1,12138,0.166,0.039,1,789,34.0,3,0.593,0.498,2,3,1,0,Asia Pacific
ECO-00966,33,Non-binary,South Korea,22257,1893,9,210.33,Fashion,Social Media,Debit Card,Desktop,Potential Loyalist,2.0,0,0,11605,0.329,0.029,0,747,30.0,4,0.811,0.418,3,6,0,1,Asia Pacific
ECO-00967,41,Female,India,11015,1206,9,134.0,Toys & Games,Social Media,Credit Card,Desktop,Loyal,5.0,7,0,1764,0.164,0.132,0,282,170.0,4,0.332,0.327,4,8,1,1,Asia Pacific
ECO-00968,18,Female,UK,88199,4312,5,862.4,Toys & Games,Organic Search,Credit Card,Smart TV,Loyal,5.0,46,0,9550,0.335,0.085,3,468,143.0,9,0.259,0.322,7,4,0,1,Europe
ECO-00969,38,Male,Brazil,62204,2458,19,129.37,Food & Gourmet,Referral,UPI,Tablet,New Customer,2.0,9,0,14660,0.575,0.092,1,625,169.0,8,0.404,0.184,2,3,1,0,Latin America
ECO-00970,40,Male,Germany,38689,3888,9,432.0,Home & Garden,Paid Ads,Debit Card,Tablet,Potential Loyalist,5.0,6,0,11993,0.384,0.315,2,1662,36.0,4,0.297,0.546,1,6,0,1,Europe
ECO-00971,18,Male,Brazil,46556,2354,10,235.4,Electronics,Organic Search,UPI,Mobile,Loyal,3.0,9,0,1613,0.498,0.071,2,1661,72.0,4,0.578,0.355,0,7,1,0,Latin America
ECO-00972,23,Female,Japan,41103,4127,8,515.88,Toys & Games,Organic Search,Credit Card,Desktop,Loyal,4.0,141,1,5311,0.384,0.123,6,2118,75.0,5,0.493,0.451,2,4,1,0,Asia Pacific
ECO-00973,32,Male,India,27711,868,8,108.5,Fashion,Organic Search,Wallet,Desktop,Champion,4.0,10,0,13309,0.273,0.089,2,2223,41.0,7,0.413,0.747,3,3,1,1,Asia Pacific
ECO-00974,23,Female,Mexico,102215,4046,9,449.56,Fashion,Paid Ads,Credit Card,Desktop,Hibernating,4.0,7,0,9447,0.31,0.061,1,1650,159.0,6,0.238,0.35,2,2,1,1,Latin America
ECO-00975,33,Female,Australia,11936,1072,4,268.0,Home & Garden,Paid Ads,Debit Card,Mobile,Loyal,5.0,39,0,955,0.493,0.006,1,1963,32.0,1,0.659,0.065,0,5,1,0,Asia Pacific
ECO-00976,33,Male,UK,11562,1390,10,139.0,Toys & Games,Organic Search,Credit Card,Mobile,Potential Loyalist,4.0,95,1,63,0.285,0.158,5,1426,30.0,5,0.457,0.487,3,2,1,1,Europe
ECO-00977,18,Female,South Korea,168339,12000,7,1714.29,Sports & Fitness,Paid Ads,Credit Card,Smart TV,Potential Loyalist,5.0,13,0,5809,0.319,0.234,1,1314,37.0,4,0.477,0.81,0,5,0,1,Asia Pacific
ECO-00978,33,Male,France,40013,3914,11,355.82,Home & Garden,Organic Search,Credit Card,Mobile,Hibernating,4.0,77,1,12381,0.15,0.085,2,555,30.0,6,0.326,0.474,3,5,1,0,Europe
ECO-00979,39,Male,Japan,34868,2478,9,275.33,Home & Garden,Social Media,Debit Card,Mobile,Lost,5.0,41,1,8027,0.219,0.161,1,2495,33.0,5,0.415,0.177,3,4,0,1,Asia Pacific
ECO-00980,50,Female,Australia,89661,4695,7,670.71,Home & Garden,Organic Search,Credit Card,Mobile,New Customer,4.0,69,0,13131,0.252,0.013,3,378,30.0,6,0.529,0.153,3,4,0,0,Asia Pacific
ECO-00981,18,Female,UK,35591,2819,5,563.8,Toys & Games,Social Media,Wallet,Mobile,New Customer,3.0,133,1,9344,0.295,0.151,2,1076,43.0,5,0.303,0.15,2,3,0,0,Europe
ECO-00982,22,Male,USA,47595,2466,12,205.5,Beauty & Care,Organic Search,UPI,Mobile,Potential Loyalist,5.0,27,0,13174,0.451,0.24,1,908,61.0,5,0.339,0.285,1,3,0,0,North America
ECO-00983,39,Female,UK,47100,4831,10,483.1,Fashion,Social Media,UPI,Desktop,Champion,4.0,128,0,14804,0.297,0.118,0,584,43.0,5,0.423,0.948,4,2,1,1,Europe
ECO-00984,55,Female,Australia,17523,282,10,28.2,Toys & Games,Paid Ads,Debit Card,Desktop,Potential Loyalist,4.0,21,0,4556,0.159,0.055,2,2237,30.0,8,0.261,0.493,1,6,1,1,Asia Pacific
ECO-00985,28,Male,Australia,26485,1879,6,313.17,Toys & Games,Referral,Debit Card,Mobile,Potential Loyalist,4.0,28,0,1970,0.072,0.114,1,966,45.0,4,0.267,0.254,2,1,1,1,Asia Pacific
ECO-00986,35,Female,Japan,94119,8571,11,779.18,Home & Garden,Referral,UPI,Mobile,Champion,3.0,29,0,7385,0.058,0.103,1,1894,30.0,2,0.277,0.561,1,2,0,1,Asia Pacific
ECO-00987,28,Male,Brazil,61945,3176,8,397.0,Sports & Fitness,Organic Search,Debit Card,Mobile,Loyal,4.0,25,0,10969,0.095,0.063,1,2078,30.0,6,0.484,0.697,3,7,1,1,Latin America
ECO-00988,18,Male,South Korea,48370,5590,12,465.83,Electronics,Referral,Wallet,Desktop,Potential Loyalist,4.0,38,0,1895,0.213,0.425,2,606,30.0,7,0.665,0.139,4,5,1,1,Asia Pacific
ECO-00989,23,Female,Mexico,62133,6271,10,627.1,Home & Garden,Referral,Debit Card,Desktop,Potential Loyalist,5.0,26,1,10388,0.261,0.25,2,1532,30.0,5,0.291,0.28,3,3,1,0,Latin America
ECO-00990,42,Non-binary,Canada,59404,5130,7,732.86,Beauty & Care,Email,UPI,Tablet,New Customer,4.0,78,1,5715,0.204,0.227,1,772,30.0,10,0.352,0.291,5,7,1,1,North America
ECO-00991,31,Female,France,120879,12000,12,1000.0,Toys & Games,Organic Search,Credit Card,Mobile,At-Risk,4.0,60,0,2179,0.651,0.303,1,1832,30.0,6,0.646,0.24,2,7,1,1,Europe
ECO-00992,29,Female,India,25068,1007,14,71.93,Beauty & Care,Referral,Credit Card,Mobile,Potential Loyalist,3.0,56,0,77,0.171,0.218,1,1373,30.0,3,0.492,0.473,3,7,0,1,Asia Pacific
ECO-00993,32,Female,Germany,93888,11006,8,1375.75,Sports & Fitness,Paid Ads,Credit Card,Mobile,Lost,4.0,48,1,11818,0.629,0.115,3,2124,30.0,2,0.667,0.205,3,6,1,1,Europe
ECO-00994,28,Female,India,39861,3591,8,448.88,Home & Garden,Paid Ads,Credit Card,Desktop,Hibernating,3.0,86,0,6424,0.182,0.108,2,1398,89.0,4,0.333,0.858,2,5,1,1,Asia Pacific
ECO-00995,18,Female,India,17541,452,6,75.33,Food & Gourmet,Organic Search,UPI,Mobile,Potential Loyalist,5.0,70,0,14871,0.081,0.166,1,759,39.0,5,0.345,0.307,1,7,0,0,Asia Pacific
ECO-00996,19,Non-binary,UK,55181,1599,8,199.88,Sports & Fitness,Organic Search,Debit Card,Desktop,Lost,4.0,195,1,11889,0.732,0.023,1,2313,37.0,2,0.598,0.465,2,4,0,0,Europe
ECO-00997,30,Male,South Korea,20831,201,16,12.56,Food & Gourmet,Social Media,Debit Card,Mobile,Loyal,3.0,25,0,1814,0.093,0.134,0,744,84.0,6,0.359,0.117,0,4,0,1,Asia Pacific
ECO-00998,29,Female,Australia,105240,9020,8,1127.5,Books & Media,Paid Ads,Credit Card,Mobile,At-Risk,3.0,23,0,10621,0.184,0.033,0,1888,46.0,10,0.559,0.152,4,3,1,0,Asia Pacific
ECO-00999,18,Female,Brazil,38293,2376,8,297.0,Electronics,Paid Ads,UPI,Tablet,Potential Loyalist,2.0,0,0,12468,0.386,0.071,4,1798,32.0,7,0.337,0.166,2,2,1,1,Latin America
ECO-01000,40,Female,France,55847,1990,9,221.11,Home & Garden,Organic Search,UPI,Desktop,Champion,2.0,65,1,6882,0.343,0.241,2,2340,30.0,7,0.573,0.213,3,5,0,1,Europe
ECO-01001,43,Male,USA,33085,2732,11,248.36,Sports & Fitness,Organic Search,Debit Card,Mobile,Lost,5.0,46,1,13975,0.183,0.171,2,756,30.0,9,0.263,0.545,1,6,1,0,North America
ECO-01002,44,Female,France,26931,4000,7,571.43,Home & Garden,Referral,Credit Card,Tablet,Potential Loyalist,4.0,8,0,10944,0.226,0.061,0,510,30.0,3,0.278,0.706,1,2,0,1,Europe
ECO-01003,35,Male,Mexico,47809,2802,9,311.33,Sports & Fitness,Paid Ads,Debit Card,Mobile,Loyal,5.0,84,0,4087,0.151,0.253,1,1752,31.0,10,0.373,0.778,3,1,1,0,Latin America
