customer_id,age,gender,country,annual_income,total_spend,num_orders,avg_order_value,preferred_category,acquisition_channel,payment_method,device_type,customer_segment,satisfaction_score,days_since_last_order,churn_risk,loyalty_points,email_open_rate,return_rate,referral_count,account_age_days,avg_session_duration_sec,pages_per_session,cart_abandonment_rate,discount_usage_rate,reviews_submitted,wishlist_items,mobile_app_user,newsletter_subscriber,region,clv_score,engagement_score,spend_to_income_ratio,recency_score,digital_maturity_score,value_tier,income_bracket,age_group,tenure_tier,session_depth,rfm_score,cluster,pca1,pca2
ECO-00753,28,Male,UAE,62872,7589,9,843.22,Beauty & Care,Paid Ads,Wallet,Mobile,Champion,5.0,8,0,7596,0.195,0.129,3,1362,36.0,7,0.281,0.338,2,10,0,0,Middle East,6610.02,0.1487,0.1207,0.98,0.0525,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.5852,1,2.613253780438811,-0.7171421704887733
ECO-00754,27,Female,India,99978,3907,10,390.7,Fashion,Paid Ads,UPI,Mobile,At-Risk,3.0,6,0,8693,0.239,0.145,3,325,67.0,5,0.475,0.603,4,4,1,1,Asia Pacific,2004.29,0.2739,0.0391,0.985,0.7375,Gold,Premium,Millennial (26-35),3-12mo,Bouncer,0.5008,3,-0.25405584230198913,0.7082340503217934
ECO-00755,18,Female,UAE,39827,2977,7,425.29,Beauty & Care,Email,Wallet,Tablet,Lost,3.0,17,0,2832,0.226,0.056,1,2357,78.0,7,0.845,0.182,0,7,1,1,Middle East,1686.17,0.2132,0.0747,0.9575,0.7525,Gold,Mid,Gen Z (18-25),4yr+,Bouncer,0.4504,3,-0.5648258001337136,-0.6238507451618044
ECO-00756,38,Female,USA,45613,1949,4,487.25,Home & Garden,Organic Search,Debit Card,Mobile,Loyal,3.0,7,0,7592,0.373,0.148,3,1896,92.0,3,0.534,0.833,3,4,0,1,North America,996.33,0.2699,0.0427,0.9825,0.3225,Silver,High,Gen X (36-45),4yr+,Bouncer,0.4159,3,-0.9703076532519092,-0.7612951238084543
ECO-00757,35,Female,Germany,17130,296,4,74.0,Beauty & Care,Email,Credit Card,Tablet,Loyal,5.0,8,0,8056,0.403,0.132,2,2409,40.0,6,0.608,0.087,4,0,0,0,Europe,256.93,0.1824,0.0173,0.98,0.045,Bronze,Low,Millennial (26-35),4yr+,Bouncer,0.3737,0,-1.2455698569687172,-1.5729276108687757
ECO-00758,27,Non-binary,USA,33036,3553,8,444.12,Food & Gourmet,Organic Search,UPI,Desktop,Champion,5.0,92,0,1714,0.36,0.157,1,173,30.0,7,0.31,0.812,0,2,1,1,North America,2995.18,0.2508,0.1075,0.77,0.7525,Platinum,Mid,Millennial (26-35),3-12mo,Bouncer,0.405,0,0.43697822564568595,0.26226837621079313
ECO-00759,36,Female,South Korea,73733,4165,12,347.08,Fashion,Referral,Credit Card,Mobile,At-Risk,1.0,29,0,10017,0.512,0.045,3,2488,32.0,1,0.284,0.785,0,2,1,1,Asia Pacific,795.52,0.3105,0.0565,0.9275,0.7075,Bronze,Premium,Gen X (36-45),4yr+,Bouncer,0.4988,3,-1.0537530125377288,1.4959544324016714
ECO-00760,34,Non-binary,India,66894,5342,7,763.14,Electronics,Social Media,Debit Card,Mobile,Loyal,4.0,153,1,2044,0.167,0.048,1,1358,30.0,8,0.463,0.363,3,4,1,0,Asia Pacific,4068.47,0.1234,0.0799,0.6175,0.46,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.3905,2,0.981852192577199,-1.2560383113787628
ECO-00761,30,Non-binary,Germany,36001,3723,10,372.3,Beauty & Care,Organic Search,Crypto,Desktop,At-Risk,5.0,43,0,4574,0.469,0.036,2,2199,30.0,3,0.199,0.199,1,3,0,0,Europe,3588.97,0.1939,0.1034,0.8925,0.0225,Platinum,Mid,Millennial (26-35),4yr+,Bouncer,0.4638,0,0.6274269876715499,0.05273006040495802
ECO-00762,30,Female,UAE,54546,2564,7,366.29,Home & Garden,Referral,Credit Card,Tablet,At-Risk,3.0,0,1,6943,0.198,0.094,1,62,53.0,4,0.476,0.627,2,4,1,0,Middle East,1393.79,0.1137,0.047,1.0,0.43,Silver,High,Millennial (26-35),<3mo,Bouncer,0.4549,3,-0.8094794321330927,-1.7029690136565343
ECO-00763,28,Male,Australia,89047,10223,12,851.92,Electronics,Organic Search,Credit Card,Desktop,Lost,3.0,19,0,9135,0.21,0.008,4,1051,35.0,7,0.512,0.607,2,2,0,1,Asia Pacific,6084.73,0.275,0.1148,0.9525,0.3525,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.6589,1,2.652844656963507,1.2279758571821986
ECO-00764,37,Female,India,51785,5001,11,454.64,Sports & Fitness,Paid Ads,Debit Card,Smart TV,Lost,4.0,40,0,8909,0.201,0.043,0,280,41.0,5,0.333,0.578,0,4,0,0,Asia Pacific,3828.77,0.1086,0.0966,0.9,0.0375,Diamond,High,Gen X (36-45),3-12mo,Bouncer,0.5042,0,0.7529090321550125,-0.6682414374801412
ECO-00765,31,Female,Germany,67948,6232,12,519.33,Beauty & Care,Paid Ads,Debit Card,Desktop,Hibernating,4.0,92,0,1556,0.199,0.012,2,560,36.0,6,0.636,0.89,2,3,1,0,Europe,4925.77,0.1498,0.0917,0.77,0.445,Diamond,Premium,Millennial (26-35),1-2yr,Bouncer,0.4953,1,1.4236377861790432,0.1027623991969522
ECO-00766,41,Male,Australia,33943,3729,6,621.5,Home & Garden,Social Media,Debit Card,Desktop,Champion,3.0,4,0,9658,0.276,0.029,1,677,30.0,5,0.273,0.604,2,3,1,0,Asia Pacific,2172.52,0.1315,0.1099,0.99,0.4375,Gold,Mid,Gen X (36-45),1-2yr,Bouncer,0.4747,3,-0.2313043977628928,-1.7446976065691693
ECO-00767,31,Male,India,76973,2780,8,347.5,Beauty & Care,Organic Search,Debit Card,Mobile,New Customer,3.0,85,0,5824,0.052,0.113,2,1826,34.0,5,0.218,0.2,1,7,1,0,Asia Pacific,1479.52,0.0863,0.0361,0.7875,0.4375,Gold,Premium,Millennial (26-35),4yr+,Bouncer,0.3918,3,-0.7710925487587335,-1.5967075722338633
ECO-00768,28,Male,USA,52297,5652,12,471.0,Beauty & Care,Direct,Credit Card,Mobile,Loyal,5.0,2,0,11287,0.122,0.169,2,1131,280.0,6,0.401,0.163,1,3,1,1,North America,4696.81,0.223,0.1081,0.995,0.745,Diamond,High,Millennial (26-35),2-4yr,Browser,0.5596,1,1.4620704889246998,0.7611367262642716
ECO-00769,39,Male,France,38660,3395,7,485.0,Fashion,Paid Ads,Credit Card,Mobile,Loyal,3.0,14,0,5095,0.103,0.077,0,1949,135.0,11,0.466,0.243,0,5,0,1,Europe,1880.15,0.1824,0.0878,0.965,0.3825,Gold,Mid,Gen X (36-45),4yr+,Browser,0.4635,3,-0.40985904790763455,-0.953470537898962
ECO-00770,32,Male,Germany,43517,3134,11,284.91,Beauty & Care,Organic Search,Debit Card,Mobile,Loyal,2.0,107,0,13657,0.146,0.044,3,1754,48.0,7,0.284,0.427,0,4,0,1,Europe,1198.44,0.2298,0.072,0.7325,0.3525,Silver,High,Millennial (26-35),4yr+,Bouncer,0.3989,3,-0.9853642055919145,0.6116630167249507
ECO-00771,27,Non-binary,Mexico,99735,9304,10,930.4,Food & Gourmet,Social Media,UPI,Smart TV,Champion,5.0,40,0,5858,0.682,0.081,1,84,30.0,9,0.496,0.425,2,1,1,1,Latin America,8550.38,0.3597,0.0933,0.9,0.7675,Diamond,Premium,Millennial (26-35),<3mo,Bouncer,0.6059,1,3.7737205360741557,1.8080167639911577
ECO-00772,24,Female,India,27579,2012,4,503.0,Toys & Games,Paid Ads,Debit Card,Mobile,Potential Loyalist,3.0,3,0,6594,0.376,0.105,3,2063,30.0,3,0.313,0.292,1,3,1,0,Asia Pacific,1080.44,0.1557,0.073,0.9925,0.4225,Silver,Mid,Gen Z (18-25),4yr+,Bouncer,0.421,3,-0.9779745684532465,-1.9701001238974354
ECO-00773,45,Male,USA,73382,5549,5,1109.8,Sports & Fitness,Email,Credit Card,Tablet,Loyal,3.0,259,1,7806,0.365,0.25,1,2426,30.0,6,0.442,0.61,3,5,0,0,North America,2497.05,0.1596,0.0756,0.3525,0.045,Platinum,Premium,Gen X (36-45),4yr+,Bouncer,0.2913,2,0.31694973928092185,-1.2204809297394634
ECO-00774,42,Male,India,77849,4979,14,355.64,Home & Garden,Paid Ads,Crypto,Desktop,At-Risk,5.0,6,0,12544,0.413,0.202,0,1856,59.0,6,0.397,0.645,0,6,1,1,Asia Pacific,3973.24,0.2766,0.064,0.985,0.745,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5509,0,1.036121232530007,1.805978384637143
ECO-00775,35,Female,Canada,33504,2414,3,804.67,Electronics,Organic Search,Credit Card,Smart TV,Potential Loyalist,4.0,66,0,9900,0.147,0.156,0,2268,30.0,4,0.627,0.4,2,6,1,0,North America,1629.93,0.0743,0.0721,0.835,0.43,Gold,Mid,Millennial (26-35),4yr+,Bouncer,0.3701,0,-0.5079162132705701,-2.8926652047276757
ECO-00776,24,Female,Canada,125658,6021,7,860.14,Sports & Fitness,Organic Search,Buy Now Pay Later,Desktop,Loyal,4.0,35,0,1976,0.312,0.023,1,1563,44.0,2,0.645,0.29,2,3,1,1,North America,4706.01,0.2372,0.0479,0.9125,0.715,Diamond,Premium,Gen Z (18-25),4yr+,Bouncer,0.5107,1,1.4371722314064892,-0.273690345846215
ECO-00777,58,Male,Mexico,100529,6994,3,2331.33,Toys & Games,Social Media,Debit Card,Smart TV,Potential Loyalist,4.0,18,0,1787,0.289,0.124,1,1013,30.0,6,0.68,0.837,5,4,0,1,Latin America,4901.4,0.2472,0.0696,0.955,0.345,Diamond,Premium,Senior (56+),2-4yr,Bouncer,0.5266,1,1.8222462215665154,-1.1536755668221583
ECO-00778,50,Female,India,24050,2182,7,311.71,Toys & Games,Organic Search,Debit Card,Mobile,Champion,4.0,22,0,1314,0.477,0.476,2,2433,30.0,7,0.536,0.26,2,4,0,1,Asia Pacific,914.69,0.3009,0.0907,0.945,0.3525,Silver,Low,Boomer (46-55),4yr+,Bouncer,0.4261,0,-0.7733347556415934,0.3592343471260761
ECO-00779,46,Female,Brazil,28365,719,7,102.71,Electronics,Organic Search,UPI,Tablet,New Customer,1.0,103,0,5498,0.343,0.169,2,1858,30.0,4,0.15,0.546,2,4,0,1,Latin America,119.5,0.2599,0.0253,0.7425,0.33,Bronze,Mid,Boomer (46-55),4yr+,Bouncer,0.3187,3,-2.0691086679700676,-0.08483634508610799
ECO-00780,38,Female,UK,38646,4646,6,774.33,Electronics,Social Media,Debit Card,Mobile,Loyal,2.0,148,1,5538,0.125,0.245,3,1231,53.0,9,0.246,0.614,1,7,1,0,Europe,1403.09,0.1162,0.1202,0.63,0.4675,Silver,Mid,Gen X (36-45),2-4yr,Bouncer,0.3716,2,-0.5130435159773501,-1.701788317532884
ECO-00781,31,Male,Brazil,33454,2330,6,388.33,Fashion,Referral,Wallet,Tablet,Hibernating,2.0,12,0,8912,0.106,0.19,0,1841,30.0,6,0.216,0.32,3,3,1,0,Latin America,754.92,0.089,0.0696,0.97,0.445,Bronze,Mid,Millennial (26-35),4yr+,Bouncer,0.4328,3,-1.292826206828462,-2.2360117399139066
ECO-00782,41,Female,South Korea,54095,5924,6,987.33,Home & Garden,Referral,UPI,Mobile,Champion,3.0,67,0,2307,0.2575,0.161,2,2393,30.0,6,0.307,0.56,1,2,1,1,Asia Pacific,2982.14,0.2319,0.1095,0.8325,0.745,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.4745,3,0.6193263543267672,-0.5732296491698317
ECO-00783,37,Male,UK,54967,5133,9,570.33,Books & Media,Email,UPI,Mobile,Potential Loyalist,3.0,102,0,12010,0.315,0.056,0,2161,47.0,10,0.385,0.074,0,6,0,0,Europe,2907.33,0.1412,0.0934,0.745,0.075,Platinum,High,Gen X (36-45),4yr+,Bouncer,0.4416,2,0.29863314850481465,-0.7471626527548587
ECO-00784,37,Female,UK,41156,2342,9,260.22,Food & Gourmet,Social Media,Wallet,Desktop,Loyal,3.0,3,0,100,0.573,0.428,1,368,86.0,9,0.265,0.451,6,5,1,0,Europe,803.77,0.2583,0.0569,0.9925,0.4675,Bronze,High,Gen X (36-45),1-2yr,Bouncer,0.4584,3,-1.0374386875118784,0.29722421675572747
ECO-00785,29,Male,USA,103142,11005,4,2751.25,Food & Gourmet,Organic Search,Credit Card,Mobile,Champion,4.0,176,1,7379,0.31,0.062,1,1161,42.0,10,0.431,0.518,1,2,1,1,North America,8258.15,0.2367,0.1067,0.56,0.775,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.4945,1,3.9092465850304983,-0.7248608280956012
ECO-00786,33,Male,Australia,50271,5923,10,592.3,Books & Media,Organic Search,Wallet,Mobile,New Customer,4.0,39,0,3194,0.414,0.293,5,2277,30.0,2,0.734,0.107,4,3,0,0,Asia Pacific,3350.05,0.2302,0.1178,0.9025,0.015,Platinum,High,Millennial (26-35),4yr+,Bouncer,0.5223,0,0.8872032521677787,0.36566014971755684
ECO-00787,26,Female,Brazil,117523,5713,8,714.12,Electronics,Paid Ads,Debit Card,Desktop,Hibernating,5.0,74,0,318,0.302,0.121,1,1432,46.0,6,0.599,0.137,3,4,1,1,Latin America,5021.73,0.2563,0.0486,0.815,0.745,Diamond,Premium,Millennial (26-35),2-4yr,Bouncer,0.4747,1,1.6668330810140104,0.29387042877676556
ECO-00788,43,Male,Brazil,37332,1766,10,176.6,Toys & Games,Referral,Buy Now Pay Later,Mobile,Hibernating,4.0,67,0,1767,0.288,0.302,1,1362,30.0,2,0.153,0.217,0,4,1,1,Latin America,986.13,0.2287,0.0473,0.8325,0.715,Silver,Mid,Gen X (36-45),2-4yr,Bouncer,0.3939,0,-0.945235378619884,0.3982635143485601
ECO-00789,31,Female,Mexico,76587,9279,13,713.77,Beauty & Care,Direct,Debit Card,Desktop,At-Risk,5.0,8,0,14443,0.154,0.3,3,302,30.0,4,0.205,0.491,3,5,1,0,Latin America,6495.3,0.1552,0.1212,0.98,0.43,Diamond,Premium,Millennial (26-35),3-12mo,Bouncer,0.6508,1,2.9151310914533606,0.29782960505795397
ECO-00790,58,Female,Japan,236371,10559,6,1759.83,Toys & Games,Organic Search,Debit Card,Mobile,Potential Loyalist,5.0,166,1,4778,0.336,0.056,3,1058,47.0,9,0.285,0.351,3,4,1,1,Asia Pacific,9967.7,0.284,0.0447,0.585,0.7675,Diamond,Premium,Senior (56+),2-4yr,Bouncer,0.5037,1,4.587490814482978,0.29679100233402417
ECO-00791,28,Male,Germany,26388,1985,8,248.12,Books & Media,Direct,UPI,Mobile,Potential Loyalist,5.0,0,0,7981,0.076,0.263,4,40,30.0,5,0.054,0.112,4,3,1,1,Europe,1462.94,0.2348,0.0752,1.0,0.7375,Gold,Mid,Millennial (26-35),<3mo,Bouncer,0.4463,0,-0.46656413470584235,-0.08101491990565617
ECO-00792,35,Non-binary,UK,53977,4501,10,450.1,Fashion,Direct,Credit Card,Mobile,At-Risk,2.0,43,0,10597,0.127,0.226,1,125,117.0,8,0.428,0.279,1,5,0,1,Europe,1393.51,0.2109,0.0834,0.8925,0.36,Silver,High,Millennial (26-35),3-12mo,Bouncer,0.4832,3,-0.5657062535516346,0.05401412860736786
ECO-00793,53,Female,France,57349,1749,4,437.25,Home & Garden,Organic Search,Credit Card,Mobile,New Customer,4.0,1,0,14645,0.179,0.349,2,1905,40.0,3,0.628,0.745,3,2,0,1,Europe,910.88,0.2114,0.0305,0.9975,0.3225,Silver,High,Boomer (46-55),4yr+,Bouncer,0.4162,0,-0.86313835098214,-1.3343000118067705
ECO-00794,24,Non-binary,South Korea,19964,2043,9,227.0,Toys & Games,Organic Search,Debit Card,Smart TV,Loyal,4.0,0,1,14751,0.289,0.116,0,182,30.0,3,0.473,0.539,2,3,0,0,Asia Pacific,1444.81,0.1322,0.1023,1.0,0.0225,Silver,Low,Gen Z (18-25),3-12mo,Bouncer,0.4536,0,-0.7356911483805234,-0.9766051330991907
ECO-00795,46,Female,UK,47274,2536,7,362.29,Fashion,Organic Search,Debit Card,Desktop,New Customer,4.0,23,0,5160,0.363,0.122,1,681,30.0,9,0.493,0.409,2,4,0,0,Europe,1781.29,0.1674,0.0536,0.9425,0.0675,Gold,High,Boomer (46-55),1-2yr,Bouncer,0.4341,0,-0.4501374460818951,-1.0392030066205564
ECO-00796,23,Female,India,101593,7174,14,512.43,Beauty & Care,Paid Ads,UPI,Mobile,Hibernating,5.0,9,0,9403,0.543,0.115,1,1130,35.0,10,0.475,0.469,3,1,1,0,Asia Pacific,6348.99,0.2516,0.0706,0.9775,0.475,Diamond,Premium,Gen Z (18-25),2-4yr,Bouncer,0.6031,1,2.3776022496448714,1.557482860715956
ECO-00797,34,Female,India,24332,1222,11,111.09,Toys & Games,Direct,Credit Card,Mobile,Potential Loyalist,5.0,57,1,13874,0.581,0.212,0,1113,30.0,8,0.484,0.49,2,5,1,1,Asia Pacific,962.94,0.3261,0.0502,0.8575,0.76,Silver,Low,Millennial (26-35),2-4yr,Bouncer,0.3948,0,-0.8464061229952781,1.6980235541233732
ECO-00798,33,Female,UAE,38841,4575,12,381.25,Books & Media,Paid Ads,Credit Card,Mobile,Hibernating,3.0,114,0,4672,0.032,0.31,2,317,32.0,9,0.227,0.08,3,2,0,1,Middle East,1894.05,0.223,0.1178,0.715,0.3675,Gold,Mid,Millennial (26-35),3-12mo,Bouncer,0.4346,2,-0.20568337492807176,0.8450267679501078
ECO-00799,32,Male,Canada,61250,4460,12,371.67,Sports & Fitness,Social Media,UPI,Desktop,At-Risk,5.0,160,1,4069,0.049,0.106,1,873,30.0,5,0.16,0.642,0,0,1,1,North America,3987.24,0.1848,0.0728,0.6,0.7375,Diamond,High,Millennial (26-35),2-4yr,Bouncer,0.3915,2,0.8857076028642414,0.649116972827995
ECO-00800,50,Male,Germany,35907,3204,10,320.4,Books & Media,Organic Search,Wallet,Desktop,New Customer,4.0,4,0,7790,0.127,0.106,1,1446,48.0,4,0.102,0.221,1,5,1,1,Europe,2291.5,0.2009,0.0892,0.99,0.73,Platinum,Mid,Boomer (46-55),2-4yr,Bouncer,0.4849,0,-0.14836273181303783,-0.006070609419991561
ECO-00801,48,Male,Brazil,19457,1055,10,105.5,Electronics,Email,Credit Card,Desktop,Lost,4.0,9,0,12978,0.231,0.204,3,1653,30.0,6,0.483,0.254,1,10,1,1,Latin America,671.82,0.2519,0.0542,0.9775,0.745,Bronze,Low,Boomer (46-55),4yr+,Bouncer,0.4268,0,-1.207377110187503,0.535591010805677
ECO-00802,41,Female,USA,35587,1440,10,144.0,Sports & Fitness,Organic Search,Wallet,Mobile,Hibernating,4.0,21,0,12434,0.349,0.364,3,2057,30.0,7,0.893,0.528,4,4,0,1,North America,732.67,0.3064,0.0405,0.9475,0.3525,Bronze,Mid,Gen X (36-45),4yr+,Bouncer,0.426,0,-1.0692893831470593,1.1305007653638859
ECO-00803,33,Male,Canada,22246,2045,5,409.0,Fashion,Paid Ads,Credit Card,Desktop,Lost,5.0,11,0,9556,0.212,0.113,4,1044,30.0,10,0.387,0.306,1,4,1,0,North America,1813.92,0.1463,0.0919,0.9725,0.475,Gold,Low,Millennial (26-35),2-4yr,Bouncer,0.4207,0,-0.3183448465181591,-1.704200329227837
ECO-00804,18,Male,India,10623,1328,8,166.0,Books & Media,Email,Wallet,Desktop,Lost,4.0,3,0,5823,0.218,0.174,3,2218,89.0,11,0.718,0.312,2,5,1,0,Asia Pacific,877.54,0.1603,0.125,0.9925,0.4825,Bronze,Low,Gen Z (18-25),4yr+,Bouncer,0.4272,0,-1.0745257963424508,-0.9150420060041012
ECO-00805,41,Female,Australia,29483,1112,10,111.2,Food & Gourmet,Direct,UPI,Mobile,Loyal,5.0,21,0,4085,0.178,0.192,3,2076,30.0,6,0.68,0.297,3,2,1,1,Asia Pacific,898.5,0.2537,0.0377,0.9475,0.745,Silver,Mid,Gen X (36-45),4yr+,Bouncer,0.4178,0,-0.9049748233758583,0.6316098423434746
ECO-00806,33,Male,Japan,26521,1972,7,281.71,Fashion,Social Media,UPI,Desktop,Potential Loyalist,4.0,170,1,7451,0.398,0.111,1,1616,30.0,9,0.271,0.533,1,4,0,0,Asia Pacific,1402.49,0.1687,0.0744,0.575,0.0675,Silver,Mid,Millennial (26-35),4yr+,Bouncer,0.2914,2,-0.7396412748136462,-0.7554950385628401
ECO-00807,25,Female,USA,15960,707,8,88.38,Food & Gourmet,Social Media,Debit Card,Smart TV,Loyal,3.0,54,0,5526,0.354,0.181,3,480,242.0,5,0.753,0.206,2,2,1,0,North America,347.42,0.1793,0.0443,0.865,0.4375,Bronze,Low,Gen Z (18-25),1-2yr,Browser,0.3671,3,-1.6188327195905832,-0.676415293854664
ECO-00808,36,Female,USA,71304,5816,6,969.33,Fashion,Organic Search,Credit Card,Mobile,Hibernating,4.0,58,0,723,0.576,0.024,2,224,30.0,1,0.704,0.91,0,4,0,1,North America,4541.13,0.2915,0.0816,0.855,0.3075,Diamond,Premium,Gen X (36-45),3-12mo,Bouncer,0.4796,1,1.3703179120478046,0.10156925083706461
ECO-00809,36,Non-binary,France,44468,3760,8,470.0,Books & Media,Email,Wallet,Mobile,At-Risk,4.0,37,0,3124,0.143,0.011,3,563,30.0,6,0.499,0.251,1,5,1,1,Europe,2974.91,0.2216,0.0846,0.9075,0.745,Platinum,High,Gen X (36-45),1-2yr,Bouncer,0.4583,0,0.263885674275085,-0.20075236801837784
ECO-00810,32,Male,Australia,106670,3264,10,326.4,Sports & Fitness,Organic Search,UPI,Mobile,Champion,4.0,30,0,11127,0.08,0.315,2,2431,30.0,2,0.434,0.128,1,3,1,0,Asia Pacific,1788.67,0.0942,0.0306,0.925,0.415,Gold,Premium,Millennial (26-35),4yr+,Bouncer,0.4637,0,-0.36004129170585114,-1.0845065109493037
ECO-00811,38,Male,Australia,59061,4074,6,679.0,Electronics,Paid Ads,Credit Card,Desktop,Loyal,3.0,3,0,9541,0.283,0.139,2,513,45.0,10,0.471,0.296,4,8,1,0,Asia Pacific,2104.63,0.1707,0.069,0.9925,0.475,Gold,High,Gen X (36-45),1-2yr,Bouncer,0.4842,3,-0.15240817530860057,-1.3354758909086044
ECO-00812,59,Female,Australia,86858,3628,10,362.8,Home & Garden,Direct,Credit Card,Desktop,Lost,4.0,84,0,1778,0.179,0.072,2,1478,30.0,5,0.33,0.523,1,7,1,1,Asia Pacific,2693.43,0.2264,0.0418,0.79,0.7375,Platinum,Premium,Senior (56+),2-4yr,Bouncer,0.4255,0,0.09313917818601318,0.4110576472248022
ECO-00813,30,Female,Germany,48420,2502,5,500.4,Toys & Games,Paid Ads,UPI,Desktop,Potential Loyalist,2.0,57,1,14896,0.255,0.098,1,300,161.0,6,0.417,0.114,2,5,1,1,Europe,902.72,0.2246,0.0517,0.8575,0.745,Silver,High,Millennial (26-35),3-12mo,Browser,0.3918,3,-1.1259427954265053,-0.9637127295510735
ECO-00814,46,Male,UK,34778,4061,9,451.22,Beauty & Care,Social Media,Debit Card,Smart TV,Hibernating,5.0,227,1,2990,0.38,0.16,2,873,44.0,8,0.393,0.572,2,9,1,0,Europe,3411.24,0.1875,0.1168,0.4325,0.46,Platinum,Mid,Boomer (46-55),2-4yr,Bouncer,0.3054,2,0.6362674384738313,0.08415389959218042
ECO-00815,59,Female,Canada,21534,744,5,148.8,Fashion,Paid Ads,Credit Card,Desktop,New Customer,4.0,13,0,9538,0.198,0.176,2,526,30.0,5,0.268,0.765,0,8,1,0,North America,490.44,0.1028,0.0346,0.9675,0.4375,Bronze,Low,Senior (56+),1-2yr,Bouncer,0.3864,0,-1.3231131701212984,-2.2167661901550506
ECO-00816,39,Male,South Korea,36182,1055,10,105.5,Fashion,Organic Search,Credit Card,Desktop,Hibernating,5.0,28,0,11968,0.066,0.216,1,88,34.0,7,0.323,0.184,1,3,0,0,Asia Pacific,827.12,0.0932,0.0292,0.93,0.0525,Bronze,Mid,Gen X (36-45),<3mo,Bouncer,0.4102,0,-1.0184402285092353,-1.0448359441440669
ECO-00817,36,Male,South Korea,38178,1545,8,193.12,Beauty & Care,Paid Ads,Debit Card,Mobile,New Customer,5.0,1,1,2588,0.259,0.178,2,657,67.0,3,0.333,0.474,1,1,1,1,Asia Pacific,1269.99,0.2331,0.0405,0.9975,0.7225,Silver,Mid,Gen X (36-45),1-2yr,Bouncer,0.4344,0,-0.641206037111713,-0.09702665579087048
ECO-00818,45,Male,Brazil,64868,8491,7,1213.0,Food & Gourmet,Paid Ads,UPI,Smart TV,Loyal,5.0,13,0,6428,0.425,0.229,0,2203,40.0,10,0.474,0.569,3,2,1,1,Latin America,6546.56,0.2829,0.1309,0.9675,0.775,Diamond,Premium,Gen X (36-45),4yr+,Bouncer,0.5917,1,2.909006550027393,0.22511175612885226
ECO-00819,35,Male,India,54892,2042,5,408.4,Electronics,Organic Search,UPI,Mobile,Potential Loyalist,2.0,35,0,8196,0.24,0.276,1,556,32.0,5,0.409,0.237,3,3,0,1,Asia Pacific,591.36,0.2258,0.0372,0.9125,0.3375,Bronze,High,Millennial (26-35),1-2yr,Bouncer,0.3996,3,-1.341453621306129,-0.9922982843894889
ECO-00820,38,Female,France,75880,6218,8,777.25,Beauty & Care,Paid Ads,UPI,Mobile,Champion,4.0,224,1,8012,0.212,0.13,0,985,30.0,4,0.272,0.233,4,6,0,1,Europe,4327.73,0.2263,0.0819,0.44,0.33,Diamond,Premium,Gen X (36-45),2-4yr,Bouncer,0.3561,2,1.302998584189046,0.19484654653464617
ECO-00821,19,Female,France,47663,2690,6,448.33,Home & Garden,Organic Search,UPI,Desktop,Potential Loyalist,5.0,23,0,732,0.256,0.044,3,1968,30.0,6,0.295,0.293,1,4,1,0,Europe,2571.64,0.1415,0.0564,0.9425,0.445,Platinum,High,Gen Z (18-25),4yr+,Bouncer,0.4321,0,0.07751753001182886,-1.4914729126103492
ECO-00822,33,Male,Germany,58494,6135,5,1227.0,Books & Media,Email,Wallet,Mobile,Hibernating,5.0,62,0,9587,0.292,0.091,1,412,30.0,7,0.383,0.642,1,5,1,1,Europe,5576.72,0.2288,0.1049,0.845,0.7525,Diamond,High,Millennial (26-35),1-2yr,Bouncer,0.4783,1,2.0051234678896717,-0.7294829337261374
ECO-00823,49,Male,USA,37696,4092,6,682.0,Food & Gourmet,Paid Ads,Credit Card,Mobile,Loyal,4.0,52,0,4100,0.141,0.146,1,268,60.0,12,0.201,0.445,2,7,0,0,North America,2795.65,0.1152,0.1086,0.87,0.09,Platinum,Mid,Boomer (46-55),3-12mo,Bouncer,0.4418,0,0.26849994841645247,-1.7711369772492223
ECO-00824,34,Non-binary,Australia,37151,3577,10,357.7,Food & Gourmet,Paid Ads,Crypto,Mobile,Champion,4.0,41,0,14270,0.121,0.191,2,411,30.0,5,0.469,0.194,5,8,0,0,Asia Pacific,2315.03,0.1419,0.0963,0.8975,0.0375,Platinum,Mid,Millennial (26-35),1-2yr,Bouncer,0.4619,0,-0.08210203551364016,-0.559741261507241
ECO-00825,55,Male,Mexico,27576,2593,7,370.43,Fashion,Paid Ads,UPI,Mobile,At-Risk,4.0,171,1,13883,0.313,0.436,1,1550,353.0,6,0.833,0.382,3,2,1,0,Latin America,1169.96,0.1549,0.094,0.5725,0.445,Silver,Mid,Boomer (46-55),4yr+,Explorer,0.306,2,-0.6749174013686099,-0.9022332534402726
ECO-00826,35,Male,UAE,39148,3577,8,447.12,Beauty & Care,Paid Ads,Debit Card,Desktop,New Customer,5.0,36,0,2493,0.164,0.014,6,180,90.0,7,0.556,0.344,4,4,1,1,Middle East,3526.92,0.2818,0.0914,0.91,0.7525,Platinum,Mid,Millennial (26-35),3-12mo,Bouncer,0.4546,0,0.6487399785178904,0.48873227251506945
